sid,search,"splunk_server","_time","is_realtime",provenance,"event_count","exec_time","result_count","savedsearch_name","scan_count",status,"total_run_time","api_et","search_et","api_lt","search_lt","__mv_sid","__mv_search","__mv_splunk_server","__mv__time","__mv_is_realtime","__mv_provenance","__mv_event_count","__mv_exec_time","__mv_result_count","__mv_savedsearch_name","__mv_scan_count","__mv_status","__mv_total_run_time","__mv_api_et","__mv_search_et","__mv_api_lt","__mv_search_lt"
"1559315752.1601","| datamodel email_data.email_data","Jonathons-MacBook-Air.local","1559315752.930798",0,"UI:Search",1,1559315752,1,,0,completed,"0.145",,,,,,,,,,,,,,,,,,,,,
"1559315844.1603","| datamodel email_data email_data search","Jonathons-MacBook-Air.local","1559315844.923101",0,"UI:Search",293336,1559315845,0,,293336,failed,"40.133",,,,,,,,,,,,,,,,,,,,,
"1559315854.1606","| datamodel email_data email_data search | search stats=Sent","Jonathons-MacBook-Air.local","1559315854.356640",0,"UI:Search",0,1559315854,0,,0,completed,"0.722",,,,,,,,,,,,,,,,,,,,,
"1559315862.1614","| datamodel email_data email_data search | search email_data.stats=Sent","Jonathons-MacBook-Air.local","1559315862.334859",0,"UI:Search",0,1559315862,0,,0,completed,"0.582",,,,,,,,,,,,,,,,,,,,,
"1559315873.1616","| datamodel email_data email_data search | search email_data.stat=Sent","Jonathons-MacBook-Air.local","1559315873.120967",0,"UI:Search",22233,1559315873,11171,,22233,completed,"1.528",,,,,,,,,,,,,,,,,,,,,
"1559315904.1617","| datamodel email_data email_data search | search qid!=""NOQUEUE"" |stats values(size) as Message_Size values(from) as from  by qid | search from=* |eval Sender=trim(from,""<>"") | sort - Message_Size | table Sender Message_Size | head 10","Jonathons-MacBook-Air.local","1559315904.978066",0,"UI:Search",324693,1559315905,10,,324693,completed,"10.771",,,,,,,,,,,,,,,,,,,,,
"1559315931.1618","search index=""maildata"" sourcetype=""email_log""  qid!=""NOQUEUE"" |stats values(size) as Message_Size values(from) as from  by qid | search from=* |eval Sender=trim(from,""<>"") | sort - Message_Size | table Sender Message_Size | head 10","Jonathons-MacBook-Air.local","1559315931.891114",0,"UI:Search",324693,1559315932,10,,324693,completed,"8.017","1550466317.000000000","1550466317.000000000",,,,,,,,,,,,,,,,,,,
"1559316003.1620","| datamodel email_data email_data search | search from!=""<>"" | eval sender=trim(from,""<>"")  | top sender | fields - percent","Jonathons-MacBook-Air.local","1559316003.196259",0,"UI:Search",93283,1559316003,10,,93283,completed,"4.335",,,,,,,,,,,,,,,,,,,,,
"1559316056.1627","| datamodel email_data email_data search | eval sender=trim(to,""<>"")  | top sender | fields - percent","Jonathons-MacBook-Air.local","1559316056.628813",0,"UI:Search",326558,1559316056,10,,326558,completed,"2.24",,,,,,,,,,,,,,,,,,,,,
"admin__admin_ZW1haWxfZGF0YQ__search34_1559316148.1634","| tstats count from datamodel=email_data.email_data where email_data.stat=Sent","Jonathons-MacBook-Air.local","1559316148.406190",0,"UI:Dashboard:mail_dashboard_clone_clone_clone",22233,1559316148,1,search34,326558,completed,"1.181",,,,,,,,,,,,,,,,,,,,,
"admin__admin_ZW1haWxfZGF0YQ__search35_1559316148.1635","| tstats count from datamodel=email_data.email_data where email_data.milter_action=*","Jonathons-MacBook-Air.local","1559316148.416010",0,"UI:Dashboard:mail_dashboard_clone_clone_clone",65013,1559316148,1,search35,326558,completed,"1.433",,,,,,,,,,,,,,,,,,,,,
"admin__admin_ZW1haWxfZGF0YQ__search36_1559316148.1636","| tstats count from datamodel=email_data.email_data where (email_data.stat=Sent) BY _time span=1h prestats=t | eval count=psrsvd_gc  |  timechart count span=1h","Jonathons-MacBook-Air.local","1559316148.426306",0,"UI:Dashboard:mail_dashboard_clone_clone_clone",22233,1559316148,25,search36,326558,completed,"1.238",,,,,,,,,,,,,,,,,,,,,
"admin__admin_ZW1haWxfZGF0YQ__search37_1559316148.1637","search index=""maildata"" sourcetype=""email_log"" qid!=""NOQUEUE"" | stats values(stat) as stat values(size) as Message_Size values(msgid) as Message-ID values(to) as to values(from) as from by qid | search stat!=""Sent"" | eval Sender=trim(from,""<>"") | table Message-ID Sender Message_Size","Jonathons-MacBook-Air.local","1559316148.446235",0,"UI:Dashboard:mail_dashboard_clone_clone_clone",324693,1559316149,0,search37,324693,canceled,"50.370000000000005",,,,,,,,,,,,,,,,,,,,,
"admin__admin_ZW1haWxfZGF0YQ__search39_1559316148.1639","| datamodel email_data email_data search | search from!=""<>"" | eval sender=trim(from,""<>"")  | top sender | fields - percent","Jonathons-MacBook-Air.local","1559316148.611074",0,"UI:Dashboard:mail_dashboard_clone_clone_clone",93283,1559316149,10,search39,93283,completed,"12.347",,,,,,,,,,,,,,,,,,,,,
"admin__admin_ZW1haWxfZGF0YQ__base1_1559316148.1641","search index=""maildata"" sourcetype=""email_log""","Jonathons-MacBook-Air.local","1559316148.696342",0,"UI:Dashboard:mail_dashboard_clone_clone_clone",326558,1559316149,205790,base1,326558,canceled,"42.058",,,"1559316148.000000000","1559316148.000000000",,,,,,,,,,,,,,,,,
"admin__admin_ZW1haWxfZGF0YQ__search43_1559316317.1663","| tstats count from datamodel=email_data.email_data where email_data.stat=Sent","Jonathons-MacBook-Air.local","1559316317.438897",0,"UI:Dashboard:mail_dashboard_clone_clone_clone",22233,1559316318,1,search43,326558,completed,"0.9560000000000001",,,,,,,,,,,,,,,,,,,,,
"admin__admin_ZW1haWxfZGF0YQ__search44_1559316317.1664","| tstats count from datamodel=email_data.email_data where email_data.milter_action=*","Jonathons-MacBook-Air.local","1559316317.468945",0,"UI:Dashboard:mail_dashboard_clone_clone_clone",65013,1559316318,1,search44,326558,completed,"1.283",,,,,,,,,,,,,,,,,,,,,
"admin__admin_ZW1haWxfZGF0YQ__search45_1559316317.1665","| tstats count from datamodel=email_data.email_data where (email_data.stat=Sent) BY _time span=1h prestats=t | eval count=psrsvd_gc  |  timechart count span=1h","Jonathons-MacBook-Air.local","1559316317.484405",0,"UI:Dashboard:mail_dashboard_clone_clone_clone",22233,1559316318,25,search45,326558,completed,"0.934",,,,,,,,,,,,,,,,,,,,,
"admin__admin_ZW1haWxfZGF0YQ__search47_1559316317.1666","| tstats avg(email_data.xdelay) from datamodel=email_data.email_data where (email_data.stat=Sent) BY _time span=1h prestats=t | eval count=psrsvd_gc  |  timechart count span=1h","Jonathons-MacBook-Air.local","1559316317.494420",0,"UI:Dashboard:mail_dashboard_clone_clone_clone",22233,1559316318,25,search47,326558,completed,"0.985",,,,,,,,,,,,,,,,,,,,,
"admin__admin_ZW1haWxfZGF0YQ__search48_1559316317.1667","| datamodel email_data email_data search | search from!=""<>"" | eval sender=trim(from,""<>"")  | top sender | fields - percent","Jonathons-MacBook-Air.local","1559316317.506258",0,"UI:Dashboard:mail_dashboard_clone_clone_clone",93283,1559316318,10,search48,93283,completed,"5.595",,,,,,,,,,,,,,,,,,,,,
"admin__admin_ZW1haWxfZGF0YQ__search49_1559316317.1668","| datamodel email_data email_data search | eval sender=trim(to,""<>"")  | top sender | fields - percent","Jonathons-MacBook-Air.local","1559316317.512240",0,"UI:Dashboard:mail_dashboard_clone_clone_clone",326558,1559316318,10,search49,326558,completed,"4.554",,,,,,,,,,,,,,,,,,,,,
"admin__admin_ZW1haWxfZGF0YQ__base1_1559316317.1669","search index=""maildata"" sourcetype=""email_log"" search qid!=""NOQUEUE""","Jonathons-MacBook-Air.local","1559316317.568937",0,"UI:Dashboard:mail_dashboard_clone_clone_clone",15,1559316318,15,base1,15,completed,"0.9440000000000001",,,"1559316317.000000000","1559316317.000000000",,,,,,,,,,,,,,,,,
"1559316335.1712","search index=""maildata"" sourcetype=""email_log"" search qid!=""NOQUEUE"" |  stats values(size) as Message_Size values(to) as to  by qid | search to=* |eval Recipient=trim(to,""<>"") | sort - Message_Size | table Recipient Message_Size | head 10","Jonathons-MacBook-Air.local","1559316335.530947",0,"UI:Search",15,1559316335,0,,15,completed,"0.5",,,"1559316335.000000000","1559316335.000000000",,,,,,,,,,,,,,,,,
"1559316355.1714","search index=""maildata"" sourcetype=""email_log""  qid!=""NOQUEUE"" |  stats values(size) as Message_Size values(to) as to  by qid | search to=* |eval Recipient=trim(to,""<>"") | sort - Message_Size | table Recipient Message_Size | head 10","Jonathons-MacBook-Air.local","1559316355.738018",0,"UI:Search",324693,1559316355,10,,324693,completed,"8.198",,,"1559316355.000000000","1559316355.000000000",,,,,,,,,,,,,,,,,
"admin__admin_ZW1haWxfZGF0YQ__search52_1559316436.1716","| tstats count from datamodel=email_data.email_data where email_data.stat=Sent","Jonathons-MacBook-Air.local","1559316436.771435",0,"UI:Dashboard:mail_dashboard_clone_clone_clone",22233,1559316437,1,search52,326558,completed,"1.2530000000000001",,,,,,,,,,,,,,,,,,,,,
"admin__admin_ZW1haWxfZGF0YQ__search54_1559316436.1718","| tstats count from datamodel=email_data.email_data where (email_data.stat=Sent) BY _time span=1h prestats=t | eval count=psrsvd_gc  |  timechart count span=1h","Jonathons-MacBook-Air.local","1559316436.786827",0,"UI:Dashboard:mail_dashboard_clone_clone_clone",22233,1559316437,25,search54,326558,completed,"1.211",,,,,,,,,,,,,,,,,,,,,
"admin__admin_ZW1haWxfZGF0YQ__search56_1559316436.1719","| tstats avg(email_data.xdelay) from datamodel=email_data.email_data where (email_data.stat=Sent) BY _time span=1h prestats=t | eval count=psrsvd_gc  |  timechart count span=1h","Jonathons-MacBook-Air.local","1559316436.815324",0,"UI:Dashboard:mail_dashboard_clone_clone_clone",22233,1559316437,25,search56,326558,completed,"1.143",,,,,,,,,,,,,,,,,,,,,
"admin__admin_ZW1haWxfZGF0YQ__search57_1559316436.1720","| datamodel email_data email_data search | search from!=""<>"" | eval sender=trim(from,""<>"")  | top sender | fields - percent","Jonathons-MacBook-Air.local","1559316436.872571",0,"UI:Dashboard:mail_dashboard_clone_clone_clone",93283,1559316437,10,search57,93283,completed,"10.557",,,,,,,,,,,,,,,,,,,,,
"admin__admin_ZW1haWxfZGF0YQ__search58_1559316436.1721","| datamodel email_data email_data search | eval sender=trim(to,""<>"")  | top sender | fields - percent","Jonathons-MacBook-Air.local","1559316437.007138",0,"UI:Dashboard:mail_dashboard_clone_clone_clone",326558,1559316437,10,search58,326558,completed,"5.796",,,,,,,,,,,,,,,,,,,,,
"admin__admin_ZW1haWxfZGF0YQ__search61_1559316525.1747","| tstats count from datamodel=email_data.email_data where email_data.stat=Sent","Jonathons-MacBook-Air.local","1559316525.025790",0,"UI:Dashboard:mail_dashboard_clone_clone_clone",22233,1559316525,1,search61,326558,completed,"1.12",,,,,,,,,,,,,,,,,,,,,
"admin__admin_ZW1haWxfZGF0YQ__search63_1559316525.1749","| tstats count from datamodel=email_data.email_data where (email_data.stat=Sent) BY _time span=1h prestats=t | eval count=psrsvd_gc  |  timechart count span=1h","Jonathons-MacBook-Air.local","1559316525.041180",0,"UI:Dashboard:mail_dashboard_clone_clone_clone",22233,1559316525,25,search63,326558,completed,"1.1260000000000001",,,,,,,,,,,,,,,,,,,,,
"admin__admin_ZW1haWxfZGF0YQ__search66_1559316525.1751","| datamodel email_data email_data search | search from!=""<>"" | eval sender=trim(from,""<>"")  | top sender | fields - percent","Jonathons-MacBook-Air.local","1559316525.124409",0,"UI:Dashboard:mail_dashboard_clone_clone_clone",93283,1559316525,10,search66,93283,completed,"12.505",,,,,,,,,,,,,,,,,,,,,
"admin__admin_ZW1haWxfZGF0YQ__search67_1559316525.1752","| datamodel email_data email_data search | eval sender=trim(to,""<>"")  | top sender | fields - percent","Jonathons-MacBook-Air.local","1559316525.225194",0,"UI:Dashboard:mail_dashboard_clone_clone_clone",326558,1559316525,10,search67,326558,completed,"8.371",,,,,,,,,,,,,,,,,,,,,
"admin__admin_ZW1haWxfZGF0YQ__base1_1559316525.1753","search index=""maildata"" sourcetype=""email_log""  qid!=""NOQUEUE""","Jonathons-MacBook-Air.local","1559316525.249077",0,"UI:Dashboard:mail_dashboard_clone_clone_clone",324693,1559316525,241835,base1,326558,completed,"46.14",,,"1559316525.000000000","1559316525.000000000",,,,,,,,,,,,,,,,,
"1559317026.1835","search index=""maildata"" sourcetype=""email_log"" stat=Sent | fields delay xdelay","Jonathons-MacBook-Air.local","1559317026.882251",0,"UI:Search",22233,1559317027,10592,,22248,completed,"1.285",,,,,,,,,,,,,,,,,,,,,
"1559317078.1836","search index=""maildata"" sourcetype=""email_log"" stat=Sent | timechart avg(delay) avg(xdelay)","Jonathons-MacBook-Air.local","1559317079.002385",0,"UI:Search",22233,1559317079,49,,22248,completed,"3.239",,,,,,,,,,,,,,,,,,,,,
"1559317120.1837","search index=""maildata"" sourcetype=""email_log"" stat=Sent | timechart avg(delay) as avg_delay avg(xdelay) as avg_xdelay","Jonathons-MacBook-Air.local","1559317120.811731",0,"UI:Search",22233,1559317121,49,,22248,completed,"2.818",,,,,,,,,,,,,,,,,,,,,
"1559317660.1847","search index=""maildata"" sourcetype=""email_log"" stat=Sent | fields delay | timechart avg(delay) as avg_delivery_time avg(xdelay) as avg_transmit_time","Jonathons-MacBook-Air.local","1559317660.487625",0,"UI:Search",22233,1559317660,49,,22248,completed,"1.047",,,,,,,,,,,,,,,,,,,,,
"1559317680.1848","search index=""maildata"" sourcetype=""email_log"" stat=Sent | fields delay xdelay | timechart avg(delay) as avg_delivery_time avg(xdelay) as avg_transmit_time","Jonathons-MacBook-Air.local","1559317680.116799",0,"UI:Search",22233,1559317680,49,,22248,completed,"1.436",,,,,,,,,,,,,,,,,,,,,
"admin__admin_ZW1haWxfZGF0YQ__search65_1559317718.1849","search index=""maildata"" sourcetype=""email_log"" stat=Sent | fields delay xdelay | timechart avg(delay) as avg_delivery_time avg(xdelay) as avg_transmit_time","Jonathons-MacBook-Air.local","1559317718.890346",0,"UI:Dashboard:mail_dashboard_clone_clone_clone",22233,1559317718,49,search65,22233,completed,"0.705",,,,,,,,,,,,,,,,,,,,,
"admin__admin_ZW1haWxfZGF0YQ__search65_1559317771.1851","search index=""maildata"" sourcetype=""email_log"" stat=Sent | fields delay | timechart span=1h avg(delay) as avg_delivery_time","Jonathons-MacBook-Air.local","1559317771.747801",0,"UI:Dashboard:mail_dashboard_clone_clone_clone",22233,1559317771,25,search65,22233,completed,"0.5760000000000001",,,,,,,,,,,,,,,,,,,,,
"admin__admin_ZW1haWxfZGF0YQ__search70_1559317857.1858","| tstats count from datamodel=email_data.email_data where email_data.stat=Sent","Jonathons-MacBook-Air.local","1559317857.502612",0,"UI:Dashboard:mail_dashboard_clone_clone_clone",22233,1559317858,1,search70,326558,completed,"1.201",,,,,,,,,,,,,,,,,,,,,
"admin__admin_ZW1haWxfZGF0YQ__search71_1559317857.1859","| tstats count from datamodel=email_data.email_data where email_data.milter_action=*","Jonathons-MacBook-Air.local","1559317857.516051",0,"UI:Dashboard:mail_dashboard_clone_clone_clone",65013,1559317858,1,search71,326558,completed,"1.556",,,,,,,,,,,,,,,,,,,,,
"admin__admin_ZW1haWxfZGF0YQ__search74_1559317857.1860","search index=""maildata"" sourcetype=""email_log"" stat=Sent | fields delay | timechart span=1h avg(delay) as avg_delivery_time","Jonathons-MacBook-Air.local","1559317857.549417",0,"UI:Dashboard:mail_dashboard_clone_clone_clone",22233,1559317858,25,search74,22233,completed,"2.174",,,,,,,,,,,,,,,,,,,,,
"admin__admin_ZW1haWxfZGF0YQ__base1_1559317857.1863","search index=""maildata"" sourcetype=""email_log""  qid!=""NOQUEUE""","Jonathons-MacBook-Air.local","1559317857.561152",0,"UI:Dashboard:mail_dashboard_clone_clone_clone",324693,1559317858,241835,base1,326558,completed,"43.849000000000004",,,"1559317857.000000000","1559317857.000000000",,,,,,,,,,,,,,,,,
"admin__admin_ZW1haWxfZGF0YQ__search79_1559318098.1931","| tstats count from datamodel=email_data.email_data where email_data.stat=Sent","Jonathons-MacBook-Air.local","1559318098.972514",0,"UI:Dashboard:mail_dashboard_clone_clone_clone",22233,1559318099,1,search79,326558,completed,"1.221",,,,,,,,,,,,,,,,,,,,,
"admin__admin_ZW1haWxfZGF0YQ__search81_1559318098.1933","| tstats count from datamodel=email_data.email_data where (email_data.stat=Sent) BY _time span=1h prestats=t | eval count=psrsvd_gc  |  timechart count span=1h","Jonathons-MacBook-Air.local","1559318098.985530",0,"UI:Dashboard:mail_dashboard_clone_clone_clone",22233,1559318099,25,search81,326558,completed,"1.216",,,,,,,,,,,,,,,,,,,,,
"admin__admin_ZW1haWxfZGF0YQ__search83_1559318099.1934","search index=""maildata"" sourcetype=""email_log"" stat=Sent | fields delay | timechart span=1h avg(delay) as avg_delivery_time","Jonathons-MacBook-Air.local","1559318099.031709",0,"UI:Dashboard:mail_dashboard_clone_clone_clone",22233,1559318099,25,search83,22233,completed,"2.144",,,,,,,,,,,,,,,,,,,,,
"admin__admin_ZW1haWxfZGF0YQ__search84_1559318099.1935","| datamodel email_data email_data search | search from!=""<>"" | eval sender=trim(from,""<>"")  | top sender | fields - percent","Jonathons-MacBook-Air.local","1559318099.095392",0,"UI:Dashboard:mail_dashboard_clone_clone_clone",93283,1559318099,10,search84,93283,completed,"10.327",,,,,,,,,,,,,,,,,,,,,
"admin__admin_ZW1haWxfZGF0YQ__search85_1559318099.1936","| datamodel email_data email_data search | eval sender=trim(to,""<>"")  | top sender | fields - percent","Jonathons-MacBook-Air.local","1559318099.139798",0,"UI:Dashboard:mail_dashboard_clone_clone_clone",326558,1559318099,10,search85,326558,completed,"9.131",,,,,,,,,,,,,,,,,,,,,
"admin__admin_ZW1haWxfZGF0YQ__base1_1559318099.1937","search index=""maildata"" sourcetype=""email_log""  qid!=""NOQUEUE""","Jonathons-MacBook-Air.local","1559318099.191930",0,"UI:Dashboard:mail_dashboard_clone_clone_clone",324693,1559318099,241835,base1,326558,completed,"39.493",,,"1559318099.000000000","1559318099.000000000",,,,,,,,,,,,,,,,,
"1559318293.2014","search index=""maildata"" sourcetype=""email_log""  qid!=""NOQUEUE"" |  stats values(stat) as stat values(size) as Message_Size values(msgid) as Message-ID values(to) as to values(from) as from by qid | search stat!=""Sent"" | eval Sender=trim(from,""<>"") | table Message-ID Sender Message_Size","Jonathons-MacBook-Air.local","1559318293.840163",0,"UI:Search",324693,1559318294,5,,326558,completed,"33.878",,,"1559318293.000000000","1559318293.000000000",,,,,,,,,,,,,,,,,
"admin__admin_ZW1haWxfZGF0YQ__search89_1559318341.2016","| tstats count from datamodel=email_data.email_data where email_data.milter_action=*","Jonathons-MacBook-Air.local","1559318341.245025",0,"UI:Dashboard:mail_dashboard_clone_clone_clone",65013,1559318342,1,search89,326558,completed,"1.455",,,,,,,,,,,,,,,,,,,,,
"admin__admin_ZW1haWxfZGF0YQ__search94_1559318341.2020","| datamodel email_data email_data search | eval sender=trim(to,""<>"")  | top sender | fields - percent","Jonathons-MacBook-Air.local","1559318341.261268",0,"UI:Dashboard:mail_dashboard_clone_clone_clone",326558,1559318342,10,search94,326558,completed,"6.140000000000001",,,,,,,,,,,,,,,,,,,,,
"admin__admin_ZW1haWxfZGF0YQ__base1_1559318341.2021","search index=""maildata"" sourcetype=""email_log""  qid!=""NOQUEUE""","Jonathons-MacBook-Air.local","1559318341.371803",0,"UI:Dashboard:mail_dashboard_clone_clone_clone",324693,1559318342,241835,base1,326558,completed,"35.72",,,"1559318341.000000000","1559318341.000000000",,,,,,,,,,,,,,,,,
"admin__admin_ZW1haWxfZGF0YQ__search97_1559318487.2064","| tstats count from datamodel=email_data.email_data where email_data.stat=Sent","Jonathons-MacBook-Air.local","1559318487.985829",0,"UI:Dashboard:mail_dashboard_clone_clone_clone",22233,1559318488,1,search97,326558,completed,"1.137",,,,,,,,,,,,,,,,,,,,,
"admin__admin_ZW1haWxfZGF0YQ__search98_1559318487.2065","| tstats count from datamodel=email_data.email_data where email_data.milter_action=*","Jonathons-MacBook-Air.local","1559318487.999127",0,"UI:Dashboard:mail_dashboard_clone_clone_clone",65013,1559318488,1,search98,326558,completed,"1.633",,,,,,,,,,,,,,,,,,,,,
"admin__admin_ZW1haWxfZGF0YQ__search99_1559318488.2066","| tstats count from datamodel=email_data.email_data where (email_data.stat=Sent) BY _time span=1h prestats=t | eval count=psrsvd_gc  |  timechart count span=1h","Jonathons-MacBook-Air.local","1559318488.026644",0,"UI:Dashboard:mail_dashboard_clone_clone_clone",22233,1559318488,25,search99,326558,completed,"1.153",,,,,,,,,,,,,,,,,,,,,
"admin__admin_ZW1haWxfZGF0YQ__search101_1559318488.2067","search index=""maildata"" sourcetype=""email_log"" stat=Sent | fields delay | timechart span=1h avg(delay) as avg_delivery_time","Jonathons-MacBook-Air.local","1559318488.095995",0,"UI:Dashboard:mail_dashboard_clone_clone_clone",22233,1559318488,25,search101,22233,completed,"2.4290000000000003",,,,,,,,,,,,,,,,,,,,,
"admin__admin_ZW1haWxfZGF0YQ__search102_1559318488.2068","| datamodel email_data email_data search | search from!=""<>"" | eval sender=trim(from,""<>"")  | top sender | fields - percent","Jonathons-MacBook-Air.local","1559318488.103116",0,"UI:Dashboard:mail_dashboard_clone_clone_clone",93283,1559318488,10,search102,93283,completed,"12.574",,,,,,,,,,,,,,,,,,,,,
"admin__admin_ZW1haWxfZGF0YQ__search103_1559318488.2069","| datamodel email_data email_data search | eval sender=trim(to,""<>"")  | top sender | fields - percent","Jonathons-MacBook-Air.local","1559318488.128913",0,"UI:Dashboard:mail_dashboard_clone_clone_clone",326558,1559318488,10,search103,326558,completed,"9.700000000000001",,,,,,,,,,,,,,,,,,,,,
"admin__admin_ZW1haWxfZGF0YQ__search106_1559318723.2176","| tstats count from datamodel=email_data.email_data where email_data.stat=Sent","Jonathons-MacBook-Air.local","1559318723.199558",0,"UI:Dashboard:mail_dashboard_clone_clone_clone",22233,1559318723,1,search106,326558,completed,"1.552",,,,,,,,,,,,,,,,,,,,,
"admin__admin_ZW1haWxfZGF0YQ__search107_1559318723.2177","| tstats count from datamodel=email_data.email_data where email_data.milter_action=*","Jonathons-MacBook-Air.local","1559318723.302443",0,"UI:Dashboard:mail_dashboard_clone_clone_clone",65013,1559318723,1,search107,326558,completed,"2.06",,,,,,,,,,,,,,,,,,,,,
"admin__admin_ZW1haWxfZGF0YQ__search108_1559318723.2178","| tstats count from datamodel=email_data.email_data where (email_data.stat=Sent) BY _time span=1h prestats=t | eval count=psrsvd_gc  |  timechart count span=1h","Jonathons-MacBook-Air.local","1559318723.363014",0,"UI:Dashboard:mail_dashboard_clone_clone_clone",22233,1559318724,25,search108,326558,completed,"1.702",,,,,,,,,,,,,,,,,,,,,
"admin__admin_ZW1haWxfZGF0YQ__search109_1559318723.2179","search index=""maildata"" sourcetype=""email_log""  qid!=""NOQUEUE""  | fields stat size msgid to from qid | stats values(stat) as stat values(size) as Message_Size values(msgid) as Message-ID values(to) as to values(from) as from by qid | search stat!=""Sent"" | eval Sender=trim(from,""<>"") | table Message-ID Sender Message_Size","Jonathons-MacBook-Air.local","1559318723.397131",0,"UI:Dashboard:mail_dashboard_clone_clone_clone",174014,1559318724,0,search109,174014,canceled,"70.97",,,,,,,,,,,,,,,,,,,,,
"admin__admin_ZW1haWxfZGF0YQ__search110_1559318723.2180","search index=""maildata"" sourcetype=""email_log"" stat=Sent | fields delay | timechart span=1h avg(delay) as avg_delivery_time","Jonathons-MacBook-Air.local","1559318723.570044",0,"UI:Dashboard:mail_dashboard_clone_clone_clone",22233,1559318724,25,search110,22233,completed,"3.376",,,,,,,,,,,,,,,,,,,,,
"admin__admin_ZW1haWxfZGF0YQ__search111_1559318723.2181","| datamodel email_data email_data search | search from!=""<>"" | eval sender=trim(from,""<>"")  | top sender | fields - percent","Jonathons-MacBook-Air.local","1559318723.628951",0,"UI:Dashboard:mail_dashboard_clone_clone_clone",93283,1559318724,10,search111,93283,completed,"18.905",,,,,,,,,,,,,,,,,,,,,
"admin__admin_ZW1haWxfZGF0YQ__search112_1559318723.2182","| datamodel email_data email_data search | eval sender=trim(to,""<>"")  | top sender | fields - percent","Jonathons-MacBook-Air.local","1559318723.768626",0,"UI:Dashboard:mail_dashboard_clone_clone_clone",326558,1559318724,10,search112,326558,completed,"14.258000000000001",,,,,,,,,,,,,,,,,,,,,
"admin__admin_ZW1haWxfZGF0YQ__search113_1559318723.2183","search index=""maildata"" sourcetype=""email_log""  qid!=""NOQUEUE"" | fields stat size  to  qid | stats values(size) as Message_Size values(to) as to  by qid | search to=* |eval Recipient=trim(to,""<>"") | sort - Message_Size | table Recipient Message_Size | head 10","Jonathons-MacBook-Air.local","1559318723.936080",0,"UI:Dashboard:mail_dashboard_clone_clone_clone",310677,1559318725,0,search113,310677,canceled,"51.370000000000005",,,,,,,,,,,,,,,,,,,,,
"admin__admin_ZW1haWxfZGF0YQ__search114_1559318724.2184","search index=""maildata"" sourcetype=""email_log""  qid!=""NOQUEUE"" | fields stat size from qid | stats values(size) as Message_Size values(from) as from  by qid | search from=* |eval Sender=trim(from,""<>"") | sort - Message_Size | table Sender Message_Size | head 10","Jonathons-MacBook-Air.local","1559318724.185192",0,"UI:Dashboard:mail_dashboard_clone_clone_clone",285824,1559318725,0,search114,285824,canceled,"52.825",,,,,,,,,,,,,,,,,,,,,
"admin__admin_ZW1haWxfZGF0YQ__base1_1559318724.2185","search index=""maildata"" sourcetype=""email_log""  qid!=""NOQUEUE""","Jonathons-MacBook-Air.local","1559318724.445352",0,"UI:Dashboard:mail_dashboard_clone_clone_clone",324693,1559318725,241835,base1,326558,canceled,"73.395",,,"1559318724.000000000","1559318724.000000000",,,,,,,,,,,,,,,,,
"rt_md_1559320399.2234","| metadata type=sourcetypes | search totalCount > 0","Jonathons-MacBook-Air.local","1559320399.144376",1,"UI:Search",0,1559320399,0,,0,failed,"32.375",,,,,,,,,,,,,,,,,,,,,
"admin__admin_ZW1haWxfZGF0YQ__base1_1559320407.2236","search index=""maildata"" sourcetype=""email_log""  qid!=""NOQUEUE""","Jonathons-MacBook-Air.local","1559320407.484692",0,"UI:Dashboard:mail_dashboard_clone_clone_clone",324693,1559320407,229416,base1,326558,canceled,"33.592",,,"1559320407.000000000","1559320407.000000000",,,,,,,,,,,,,,,,,
"admin__admin_ZW1haWxfZGF0YQ__search1_1559320409.2237","| tstats count from datamodel=email_data.email_data where email_data.stat=Sent","Jonathons-MacBook-Air.local","1559320409.224585",0,"UI:Dashboard:mail_dashboard_clone_clone_clone",22233,1559320409,1,search1,326558,completed,"1.481",,,,,,,,,,,,,,,,,,,,,
"admin__admin_ZW1haWxfZGF0YQ__search2_1559320409.2238","| tstats count from datamodel=email_data.email_data where email_data.milter_action=*","Jonathons-MacBook-Air.local","1559320409.244004",0,"UI:Dashboard:mail_dashboard_clone_clone_clone",65013,1559320410,1,search2,326558,completed,"2.052",,,,,,,,,,,,,,,,,,,,,
"admin__admin_ZW1haWxfZGF0YQ__search3_1559320409.2239","| tstats count from datamodel=email_data.email_data where (email_data.stat=Sent) BY _time span=1h prestats=t | eval count=psrsvd_gc  |  timechart count span=1h","Jonathons-MacBook-Air.local","1559320409.251854",0,"UI:Dashboard:mail_dashboard_clone_clone_clone",22233,1559320409,25,search3,326558,completed,"1.594",,,,,,,,,,,,,,,,,,,,,
"admin__admin_ZW1haWxfZGF0YQ__search4_1559320409.2240","search index=""maildata"" sourcetype=""email_log""  qid!=""NOQUEUE""  | fields stat size msgid to from qid | stats values(stat) as stat values(size) as Message_Size values(msgid) as Message-ID values(to) as to values(from) as from by qid | search stat!=""Sent"" | eval Sender=trim(from,""<>"") | table Message-ID Sender Message_Size","Jonathons-MacBook-Air.local","1559320409.269745",0,"UI:Dashboard:mail_dashboard_clone_clone_clone",248481,1559320410,0,search4,248481,canceled,"27.925",,,,,,,,,,,,,,,,,,,,,
